Sample in Buffer,Sample in Window,TRIGGER,u0/wb_dbus_adr[31:0],u0/wb_dbus_cyc,u0/wb_dbus_dat[31:0],u0/wb_dbus_we,u0/wb_dbus_rdt[31:0],u0/o_probuf_0[31:0],u0/o_probuf_1[31:0],u0/o_probuf_2[31:0],u0/o_exe_req,u0/o_autoexec[2:0],u0/o_autoexec_wr,u0/wb_dbus_ack
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
1726,1726,0,00018ffc,0,00000fff,1,00000000,88002483,0004a483,00100073,0,0,0,0
1727,1727,0,0000c7fc,0,000007ff,1,00000000,88002483,0004a483,00100073,0,0,0,0
1728,1728,0,000063fc,0,000003ff,1,00000000,88002483,0004a483,00100073,0,0,0,0
1729,1729,0,000031fc,0,000001ff,1,00000000,88002483,0004a483,00100073,0,0,0,0
1730,1730,0,000018fc,0,000000ff,1,00000000,88002483,0004a483,00100073,0,0,0,0
1731,1731,0,00000c7c,0,0000007f,1,00000000,88002483,0004a483,00100073,0,0,0,0
1732,1732,0,0000063c,0,0000003f,1,00000000,88002483,0004a483,00100073,0,0,0,0
1733,1733,0,0000031c,0,0000001f,1,00000000,88002483,0004a483,00100073,0,0,0,0
1734,1734,0,0000018c,0,0000000f,1,00000000,88002483,0004a483,00100073,0,0,0,0
1735,1735,0,000000c4,0,00000007,1,00000000,88002483,0004a483,00100073,0,0,0,0
1736,1736,0,00000060,0,00000003,1,00000000,88002483,0004a483,00100073,0,0,0,0
1737,1737,0,00000030,0,00000001,1,00000000,88002483,0004a483,00100073,0,0,0,0
1738,1738,0,00000018,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1739,1739,0,00000018,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1740,1740,0,0000000c,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1741,1741,0,00000004,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1742,1742,0,00000000,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1743,1743,0,00000000,0,00000000,1,00000063,88002483,0004a483,00100073,0,0,0,0
1744,1744,0,00000000,0,00000000,1,00000063,88002483,0004a483,00100073,0,0,0,0
1745,1745,0,00000000,0,00000000,1,00000063,88002483,0004a483,00100073,0,0,0,0
1746,1746,0,00000000,0,00000000,1,00000063,88002483,0004a483,00100073,0,0,0,0
1747,1747,0,00000000,0,00000000,1,00000063,88002483,0004a483,00100073,0,0,0,0
1748,1748,0,00000000,0,00000000,1,00000063,88002483,0004a483,00100073,0,0,0,0
1749,1749,0,00000000,0,00000000,1,00000063,88002483,0004a483,00100073,0,0,0,0
1750,1750,0,00000000,0,00000000,1,00000063,88002483,0004a483,00100073,0,0,0,0
1751,1751,0,00000000,0,00000000,1,00000063,88002483,0004a483,00100073,0,0,0,0
1752,1752,0,00000000,0,00000000,1,00000063,88002483,0004a483,00100073,0,0,0,0
1753,1753,0,00000000,0,00000000,1,00000063,88002483,0004a483,00100073,0,0,0,0
1754,1754,0,00000000,0,00000000,1,00000063,88002483,0004a483,00100073,0,0,0,0
1755,1755,0,00000000,0,00000000,1,00000063,88002483,0004a483,00100073,0,0,0,0
1756,1756,0,00000000,0,00000000,1,00000063,88002483,0004a483,00100073,0,0,0,0
1757,1757,0,00000000,0,00000000,1,00000063,88002483,0004a483,00100073,0,0,0,0
1758,1758,0,00000000,0,00000000,1,00000063,88002483,0004a483,00100073,0,0,0,0
1759,1759,0,00000000,0,00000000,1,00000063,88002483,0004a483,00100073,0,0,0,0
1760,1760,0,00000000,0,00000000,1,00000063,88002483,0004a483,00100073,0,0,0,0
1761,1761,0,00000000,0,00000000,1,00000063,88002483,0004a483,00100073,0,0,0,0
1762,1762,0,00000000,0,00000000,1,00000063,88002483,0004a483,00100073,0,0,0,0
1763,1763,0,00000000,0,00000000,1,00000063,88002483,0004a483,00100073,0,0,0,0
1764,1764,0,00000000,0,00000000,1,00000063,88002483,0004a483,00100073,0,0,0,0
1765,1765,0,00000000,0,00000000,1,00000063,88002483,0004a483,00100073,0,0,0,0
1766,1766,0,00000000,0,00000000,1,00000063,88002483,0004a483,00100073,0,0,0,0
1767,1767,0,00000000,0,00000000,1,00000063,88002483,0004a483,00100073,0,0,0,0
1768,1768,0,00000000,0,00000000,1,00000063,88002483,0004a483,00100073,0,0,0,0
1769,1769,0,00000000,0,00000000,1,00000063,88002483,0004a483,00100073,0,0,0,0
1770,1770,0,00000000,0,00000000,1,00000063,88002483,0004a483,00100073,0,0,0,0
1771,1771,0,00000000,0,00000000,1,00000063,88002483,0004a483,00100073,0,0,0,0
1772,1772,0,00000000,0,00000000,1,8c104403,88002483,0004a483,00100073,0,0,0,0
1773,1773,0,00000000,0,00000000,0,8c104403,88002483,0004a483,00100073,0,0,0,0
1774,1774,0,00000000,0,00000000,0,00000063,88002483,0004a483,00100073,0,0,0,0
1775,1775,0,00000000,0,00000000,0,00000063,88002483,0004a483,00100073,0,0,0,0
1776,1776,0,80000000,0,80000000,0,00000000,88002483,0004a483,00100073,0,0,0,0
1777,1777,0,40000000,0,40000000,0,00000063,88002483,0004a483,00100073,0,0,0,0
1778,1778,0,20000000,0,20000000,0,00040001,88002483,0004a483,00100073,0,0,0,0
1779,1779,0,10000000,0,10000000,0,00000063,88002483,0004a483,00100073,0,0,0,0
1780,1780,0,08000000,0,08000000,0,00000063,88002483,0004a483,00100073,0,0,0,0
1781,1781,0,04000000,0,04000000,0,00000063,88002483,0004a483,00100073,0,0,0,0
1782,1782,0,82000000,0,82000000,0,00000000,88002483,0004a483,00100073,0,0,0,0
1783,1783,0,c1000000,0,c1000000,0,00000000,88002483,0004a483,00100073,0,0,0,0
1784,1784,0,60800000,0,60800000,0,00000063,88002483,0004a483,00100073,0,0,0,0
1785,1785,0,30400000,0,30400000,0,00040001,88002483,0004a483,00100073,0,0,0,0
1786,1786,0,18200000,0,18200000,0,00000063,88002483,0004a483,00100073,0,0,0,0
1787,1787,0,8c100000,0,8c100000,0,00000000,88002483,0004a483,00100073,0,0,0,0
1788,1788,0,c6080000,0,c6080000,0,00000000,88002483,0004a483,00100073,0,0,0,0
1789,1789,0,e3040000,0,e3040000,0,00000063,88002483,0004a483,00100073,0,0,0,0
1790,1790,0,f1820000,0,f1820000,0,00000063,88002483,0004a483,00100073,0,0,0,0
1791,1791,0,f8c10000,0,f8c10000,0,00000063,88002483,0004a483,00100073,0,0,0,0
1792,1792,0,fc608000,0,fc608000,0,00000063,88002483,0004a483,00100073,0,0,0,0
1793,1793,0,fe304000,0,fe304000,0,00000063,88002483,0004a483,00100073,0,0,0,0
1794,1794,0,ff182000,0,ff182000,0,00000063,88002483,0004a483,00100073,0,0,0,0
1795,1795,0,ff8c1000,0,ff8c1000,0,00000063,88002483,0004a483,00100073,0,0,0,0
1796,1796,0,ffc60800,0,ffc60800,0,00000000,88002483,0004a483,00100073,0,0,0,0
1797,1797,0,ffe30400,0,ffe30400,0,00000000,88002483,0004a483,00100073,0,0,0,0
1798,1798,0,fff18200,0,fff18200,0,00000000,88002483,0004a483,00100073,0,0,0,0
1799,1799,0,fff8c100,0,fff8c100,0,00000000,88002483,0004a483,00100073,0,0,0,0
1800,1800,0,fffc6080,0,fff8c100,0,00000000,88002483,0004a483,00100073,0,0,0,0
1801,1801,0,fffe3040,0,fff8c100,0,00000000,88002483,0004a483,00100073,0,0,0,0
1802,1802,0,ffff1820,0,fff8c100,0,00000000,88002483,0004a483,00100073,0,0,0,0
1803,1803,0,ffff8c10,0,fff8c100,0,00000000,88002483,0004a483,00100073,0,0,0,0
1804,1804,0,ffffc608,0,fff8c100,0,00000000,88002483,0004a483,00100073,0,0,0,0
1805,1805,0,ffffe304,0,fff8c100,0,00000000,88002483,0004a483,00100073,0,0,0,0
1806,1806,0,fffff180,0,fff8c100,0,00000000,88002483,0004a483,00100073,0,0,0,0
1807,1807,0,fffff8c0,1,fff8c100,0,00000000,88002483,0004a483,00100073,0,0,0,0
1808,1808,0,fffff8c0,1,fff8c100,0,00000000,88002483,0004a483,00100073,0,0,0,1
1809,1809,0,fffff8c0,0,00000000,0,00000000,88002483,0004a483,00100073,0,0,0,0
1810,1810,0,fffff8c0,0,80000000,0,00000000,88002483,0004a483,00100073,0,0,0,0
1811,1811,0,fffff8c0,0,c0000000,0,00000000,88002483,0004a483,00100073,0,0,0,0
1812,1812,0,fffff8c0,0,e0000000,0,00000000,88002483,0004a483,00100073,0,0,0,0
1813,1813,0,fffff8c0,0,f0000000,0,00000000,88002483,0004a483,00100073,0,0,0,0
1814,1814,0,fffff8c0,0,f8000000,0,00000000,88002483,0004a483,00100073,0,0,0,0
1815,1815,0,fffff8c0,0,fc000000,0,00000000,88002483,0004a483,00100073,0,0,0,0
1816,1816,0,fffff8c0,0,fe000000,0,00000000,88002483,0004a483,00100073,0,0,0,0
1817,1817,0,fffff8c0,0,ff000000,0,00000000,88002483,0004a483,00100073,0,0,0,0
1818,1818,0,fffff8c0,0,ff800000,0,00000000,88002483,0004a483,00100073,0,0,0,0
1819,1819,0,fffff8c0,0,ffc00000,0,00000000,88002483,0004a483,00100073,0,0,0,0
1820,1820,0,fffff8c0,0,ffe00000,0,00000000,88002483,0004a483,00100073,0,0,0,0
1821,1821,0,fffff8c0,0,fff00000,0,00000000,88002483,0004a483,00100073,0,0,0,0
1822,1822,0,fffff8c0,0,fff80000,0,00000000,88002483,0004a483,00100073,0,0,0,0
1823,1823,0,fffff8c0,0,fffc0000,0,00000000,88002483,0004a483,00100073,0,0,0,0
1824,1824,0,fffff8c0,0,fffe0000,0,00000000,88002483,0004a483,00100073,0,0,0,0
1825,1825,0,fffff8c0,0,ffff0000,0,00000000,88002483,0004a483,00100073,0,0,0,0
1826,1826,0,fffff8c0,0,ffff8000,0,00000000,88002483,0004a483,00100073,0,0,0,0
1827,1827,0,fffff8c0,0,ffffc000,0,00000000,88002483,0004a483,00100073,0,0,0,0
1828,1828,0,fffff8c0,0,ffffe000,0,00000000,88002483,0004a483,00100073,0,0,0,0
1829,1829,0,fffff8c0,0,fffff000,0,00000000,88002483,0004a483,00100073,0,0,0,0
1830,1830,0,fffff8c0,0,fffff800,0,00000000,88002483,0004a483,00100073,0,0,0,0
1831,1831,0,fffff8c0,0,fffffc00,0,00000000,88002483,0004a483,00100073,0,0,0,0
1832,1832,0,fffff8c0,0,fffffe00,0,00000000,88002483,0004a483,00100073,0,0,0,0
1833,1833,0,fffff8c0,0,ffffff00,0,00000000,88002483,0004a483,00100073,0,0,0,0
1834,1834,0,fffff8c0,0,ffffff00,0,00000000,88002483,0004a483,00100073,0,0,0,0
1835,1835,0,fffff8c0,0,ffffff00,0,00000000,88002483,0004a483,00100073,0,0,0,0
1836,1836,0,fffff8c0,0,ffffff00,0,00000000,88002483,0004a483,00100073,0,0,0,0
1837,1837,0,fffff8c0,0,ffffff00,0,00000000,88002483,0004a483,00100073,0,0,0,0
1838,1838,0,fffff8c0,0,ffffff00,0,00000000,88002483,0004a483,00100073,0,0,0,0
1839,1839,0,fffff8c0,0,ffffff00,0,00000000,88002483,0004a483,00100073,0,0,0,0
1840,1840,0,fffff8c0,0,ffffff00,0,00000000,88002483,0004a483,00100073,0,0,0,0
1841,1841,0,fffff8c0,0,ffffff00,0,00000000,88002483,0004a483,00100073,0,0,0,0
1842,1842,0,fffff8c0,0,ffffff00,0,fe0408e3,88002483,0004a483,00100073,0,0,0,0
1843,1843,0,fffff8c0,0,ffffff00,1,fe0408e3,88002483,0004a483,00100073,0,0,0,0
1844,1844,0,fffff8c0,0,ffffff00,1,00000000,88002483,0004a483,00100073,0,0,0,0
1845,1845,0,fffff8c0,0,ffffff00,1,00000000,88002483,0004a483,00100073,0,0,0,0
1846,1846,0,7ffffc60,0,7fffff80,1,00000000,88002483,0004a483,00100073,0,0,0,0
1847,1847,0,3ffffe30,0,3fffffc0,1,00040001,88002483,0004a483,00100073,0,0,0,0
1848,1848,0,1fffff18,0,1fffffe0,1,00000000,88002483,0004a483,00100073,0,0,0,0
1849,1849,0,0fffff8c,0,0ffffff0,1,00000000,88002483,0004a483,00100073,0,0,0,0
1850,1850,0,87ffffc4,0,07fffff8,1,00000000,88002483,0004a483,00100073,0,0,0,0
1851,1851,0,c3ffffe0,0,03fffffc,1,00000000,88002483,0004a483,00100073,0,0,0,0
1852,1852,0,e1fffff0,0,01fffffe,1,00000000,88002483,0004a483,00100073,0,0,0,0
1853,1853,0,f0fffff8,0,00ffffff,1,00000000,88002483,0004a483,00100073,0,0,0,0
1854,1854,0,f87ffffc,0,007fffff,1,00000000,88002483,0004a483,00100073,0,0,0,0
1855,1855,0,fc3ffffc,0,003fffff,1,00000000,88002483,0004a483,00100073,0,0,0,0
1856,1856,0,fe1ffffc,0,001fffff,1,00000000,88002483,0004a483,00100073,0,0,0,0
1857,1857,0,ff0ffffc,0,000fffff,1,00000000,88002483,0004a483,00100073,0,0,0,0
1858,1858,0,ff87fffc,0,0007ffff,1,00000000,88002483,0004a483,00100073,0,0,0,0
1859,1859,0,ffc3fffc,0,0003ffff,1,00000000,88002483,0004a483,00100073,0,0,0,0
1860,1860,0,ffe1fffc,0,0001ffff,1,00000000,88002483,0004a483,00100073,0,0,0,0
1861,1861,0,fff0fffc,0,0000ffff,1,00000000,88002483,0004a483,00100073,0,0,0,0
1862,1862,0,fff87ffc,0,00007fff,1,00000000,88002483,0004a483,00100073,0,0,0,0
1863,1863,0,fffc3ffc,0,00003fff,1,00000000,88002483,0004a483,00100073,0,0,0,0
1864,1864,0,fffe1ffc,0,00001fff,1,00000000,88002483,0004a483,00100073,0,0,0,0
1865,1865,0,ffff0ffc,0,00000fff,1,00000000,88002483,0004a483,00100073,0,0,0,0
1866,1866,0,ffff87fc,0,000007ff,1,00000000,88002483,0004a483,00100073,0,0,0,0
1867,1867,0,ffffc3fc,0,000003ff,1,00000000,88002483,0004a483,00100073,0,0,0,0
1868,1868,0,ffffe1fc,0,000001ff,1,00000000,88002483,0004a483,00100073,0,0,0,0
1869,1869,0,fffff0fc,0,000000ff,1,00000000,88002483,0004a483,00100073,0,0,0,0
1870,1870,0,fffff87c,0,0000007f,1,00000000,88002483,0004a483,00100073,0,0,0,0
1871,1871,0,fffffc3c,0,0000003f,1,00000000,88002483,0004a483,00100073,0,0,0,0
1872,1872,0,fffffe1c,0,0000001f,1,00000000,88002483,0004a483,00100073,0,0,0,0
1873,1873,0,ffffff0c,0,0000000f,1,00000000,88002483,0004a483,00100073,0,0,0,0
1874,1874,0,ffffff84,0,00000007,1,00000000,88002483,0004a483,00100073,0,0,0,0
1875,1875,0,ffffffc0,0,00000003,1,00000000,88002483,0004a483,00100073,0,0,0,0
1876,1876,0,ffffffe0,0,00000001,1,00000000,88002483,0004a483,00100073,0,0,0,0
1877,1877,0,fffffff0,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1878,1878,0,fffffff0,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1879,1879,0,fffffff8,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1880,1880,0,fffffffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1881,1881,0,fffffffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1882,1882,0,fffffffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1883,1883,0,fffffffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1884,1884,0,fffffffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1885,1885,0,fffffffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1886,1886,0,fffffffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1887,1887,0,fffffffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1888,1888,0,fffffffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1889,1889,0,fffffffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1890,1890,0,fffffffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1891,1891,0,fffffffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1892,1892,0,fffffffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1893,1893,0,fffffffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1894,1894,0,fffffffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1895,1895,0,fffffffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1896,1896,0,fffffffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1897,1897,0,fffffffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1898,1898,0,fffffffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1899,1899,0,fffffffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1900,1900,0,fffffffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1901,1901,0,fffffffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1902,1902,0,fffffffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1903,1903,0,fffffffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1904,1904,0,fffffffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1905,1905,0,fffffffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1906,1906,0,fffffffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1907,1907,0,fffffffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1908,1908,0,fffffffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1909,1909,0,fffffffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1910,1910,0,fffffffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1911,1911,0,fffffffc,0,00000000,1,8c000023,88002483,0004a483,00100073,0,0,0,0
1912,1912,0,fffffffc,0,00000000,1,8c000023,88002483,0004a483,00100073,0,0,0,0
1913,1913,0,fffffffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1914,1914,0,fffffffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1915,1915,0,7ffffffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1916,1916,0,3ffffffc,0,00000000,1,00040001,88002483,0004a483,00100073,0,0,0,0
1917,1917,0,1ffffffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1918,1918,0,0ffffffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1919,1919,0,07fffffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1920,1920,0,03fffffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1921,1921,0,81fffffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1922,1922,0,c0fffffc,0,00000000,1,000000ff,88002483,0004a483,00100073,0,0,0,0
1923,1923,0,607ffffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1924,1924,0,303ffffc,0,00000000,1,00040001,88002483,0004a483,00100073,0,0,0,0
1925,1925,0,181ffffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1926,1926,0,8c0ffffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1927,1927,0,c607fffc,0,00000000,1,000000ff,88002483,0004a483,00100073,0,0,0,0
1928,1928,0,e303fffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1929,1929,0,f181fffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1930,1930,0,f8c0fffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1931,1931,0,fc607ffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1932,1932,0,fe303ffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1933,1933,0,ff181ffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1934,1934,0,ff8c0ffc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1935,1935,0,ffc607fc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1936,1936,0,ffe303fc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1937,1937,0,fff181fc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1938,1938,0,fff8c0fc,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1939,1939,0,fffc607c,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1940,1940,0,fffe303c,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1941,1941,0,ffff181c,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1942,1942,0,ffff8c0c,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1943,1943,0,ffffc604,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1944,1944,0,ffffe300,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1945,1945,0,fffff180,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1946,1946,0,fffff8c0,1,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1947,1947,0,fffff8c0,1,00000000,1,8c000023,88002483,0004a483,00100073,0,0,0,1
1948,1948,0,fffff8c0,0,8c000023,1,8c000023,88002483,0004a483,00100073,0,0,0,0
1949,1949,0,fffff8c0,0,46000011,1,00000000,88002483,0004a483,00100073,0,0,0,0
1950,1950,0,fffff8c0,0,23000008,1,00000000,88002483,0004a483,00100073,0,0,0,0
1951,1951,0,fffff8c0,0,11800004,1,00000000,88002483,0004a483,00100073,0,0,0,0
1952,1952,0,fffff8c0,0,08c00002,1,00000000,88002483,0004a483,00100073,0,0,0,0
1953,1953,0,fffff8c0,0,04600001,1,00000000,88002483,0004a483,00100073,0,0,0,0
1954,1954,0,fffff8c0,0,02300000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1955,1955,0,fffff8c0,0,01180000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1956,1956,0,fffff8c0,0,008c0000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1957,1957,0,fffff8c0,0,00460000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1958,1958,0,fffff8c0,0,00230000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1959,1959,0,fffff8c0,0,00118000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1960,1960,0,fffff8c0,0,0008c000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1961,1961,0,fffff8c0,0,00046000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1962,1962,0,fffff8c0,0,00023000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1963,1963,0,fffff8c0,0,00011800,1,00000000,88002483,0004a483,00100073,0,0,0,0
1964,1964,0,fffff8c0,0,00008c00,1,00000000,88002483,0004a483,00100073,0,0,0,0
1965,1965,0,fffff8c0,0,00004600,1,00000000,88002483,0004a483,00100073,0,0,0,0
1966,1966,0,fffff8c0,0,00002300,1,00000000,88002483,0004a483,00100073,0,0,0,0
1967,1967,0,fffff8c0,0,00001180,1,00000000,88002483,0004a483,00100073,0,0,0,0
1968,1968,0,fffff8c0,0,000008c0,1,00000000,88002483,0004a483,00100073,0,0,0,0
1969,1969,0,fffff8c0,0,00000460,1,00000000,88002483,0004a483,00100073,0,0,0,0
1970,1970,0,fffff8c0,0,00000230,1,00000000,88002483,0004a483,00100073,0,0,0,0
1971,1971,0,fffff8c0,0,00000118,1,00000000,88002483,0004a483,00100073,0,0,0,0
1972,1972,0,fffff8c0,0,0000008c,1,00000000,88002483,0004a483,00100073,0,0,0,0
1973,1973,0,fffff8c0,0,00000046,1,00000000,88002483,0004a483,00100073,0,0,0,0
1974,1974,0,fffff8c0,0,00000023,1,00000000,88002483,0004a483,00100073,0,0,0,0
1975,1975,0,fffff8c0,0,00000011,1,00000000,88002483,0004a483,00100073,0,0,0,0
1976,1976,0,fffff8c0,0,00000008,1,00000000,88002483,0004a483,00100073,0,0,0,0
1977,1977,0,fffff8c0,0,00000004,1,00000000,88002483,0004a483,00100073,0,0,0,0
1978,1978,0,fffff8c0,0,00000002,1,00000000,88002483,0004a483,00100073,0,0,0,0
1979,1979,0,fffff8c0,0,00000001,1,00000000,88002483,0004a483,00100073,0,0,0,0
1980,1980,0,fffff8c0,0,00000000,1,00000000,88002483,0004a483,00100073,0,0,0,0
1981,1981,0,fffff8c0,0,00000000,1,8c204403,88002483,0004a483,00100073,0,0,0,0
1982,1982,0,fffff8c0,0,00000000,0,8c204403,88002483,0004a483,00100073,0,0,0,0
1983,1983,0,fffff8c0,0,00000000,0,00000000,88002483,0004a483,00100073,0,0,0,0
1984,1984,0,fffff8c0,0,00000000,0,00000000,88002483,0004a483,00100073,0,0,0,0
1985,1985,0,7ffffc60,0,00000000,0,00000000,88002483,0004a483,00100073,0,0,0,0
1986,1986,0,bffffe30,0,80000000,0,5b410aac,88002483,0004a483,00100073,0,0,0,0
1987,1987,0,5fffff18,0,40000000,0,00000000,88002483,0004a483,00100073,0,0,0,0
1988,1988,0,2fffff8c,0,20000000,0,00040001,88002483,0004a483,00100073,0,0,0,0
1989,1989,0,17ffffc4,0,10000000,0,00000000,88002483,0004a483,00100073,0,0,0,0
1990,1990,0,0bffffe0,0,08000000,0,00000000,88002483,0004a483,00100073,0,0,0,0
1991,1991,0,85fffff0,0,84000000,0,00000000,88002483,0004a483,00100073,0,0,0,0
1992,1992,0,c2fffff8,0,c2000000,0,00000000,88002483,0004a483,00100073,0,0,0,0
1993,1993,0,617ffffc,0,61000000,0,00000000,88002483,0004a483,00100073,0,0,0,0
1994,1994,0,30bffffc,0,30800000,0,00040001,88002483,0004a483,00100073,0,0,0,0
1995,1995,0,185ffffc,0,18400000,0,00000000,88002483,0004a483,00100073,0,0,0,0
1996,1996,0,8c2ffffc,0,8c200000,0,00000000,88002483,0004a483,00100073,0,0,0,0
1997,1997,0,c617fffc,0,c6100000,0,000000ff,88002483,0004a483,00100073,0,0,0,0
1998,1998,0,e30bfffc,0,e3080000,0,00000000,88002483,0004a483,00100073,0,0,0,0
1999,1999,0,f185fffc,0,f1840000,0,00000000,88002483,0004a483,00100073,0,0,0,0
2000,2000,0,f8c2fffc,0,f8c20000,0,00000000,88002483,0004a483,00100073,0,0,0,0
2001,2001,0,fc617ffc,0,f8c20000,0,00000000,88002483,0004a483,00100073,0,0,0,0
2002,2002,0,fe30bffc,0,f8c20000,0,00000000,88002483,0004a483,00100073,0,0,0,0
2003,2003,0,ff185ffc,0,f8c20000,0,00000000,88002483,0004a483,00100073,0,0,0,0
2004,2004,0,ff8c2ffc,0,f8c20000,0,00000000,88002483,0004a483,00100073,0,0,0,0
2005,2005,0,ffc617fc,0,f8c20000,0,00000000,88002483,0004a483,00100073,0,0,0,0
2006,2006,0,ffe30bfc,0,f8c20000,0,00000000,88002483,0004a483,00100073,0,0,0,0
2007,2007,0,fff185fc,0,f8c20000,0,00000000,88002483,0004a483,00100073,0,0,0,0
2008,2008,0,fff8c2fc,0,f8c20000,0,00000000,88002483,0004a483,00100073,0,0,0,0
2009,2009,0,fffc617c,0,f8c20000,0,00000000,88002483,0004a483,00100073,0,0,0,0
2010,2010,0,fffe30bc,0,f8c20000,0,00000000,88002483,0004a483,00100073,0,0,0,0
2011,2011,0,ffff185c,0,f8c20000,0,00000000,88002483,0004a483,00100073,0,0,0,0
